id,title_english,format,status,season,seasonYear,seasonInt,episodes,duration,averageScore,meanScore,popularity,favourites
2403,,TV,FINISHED,FALL,2007.0,74.0,12.0,24.0,61.0,62.0,22614,279
5420,Erin,TV,FINISHED,WINTER,2009.0,91.0,50.0,25.0,80.0,81.0,22609,580
21489,The Testament of Sister New Devil BURST: Tojo Basara’s Perfectly Peaceful Daily Life,OVA,FINISHED,WINTER,2016.0,161.0,1.0,24.0,64.0,64.0,22607,180
21244,Haikyuu!! the Movie: The Winner and the Loser,MOVIE,FINISHED,SUMMER,2015.0,153.0,1.0,88.0,78.0,78.0,22583,194
101930,Girly Air Force,TV,FINISHED,WINTER,2019.0,191.0,12.0,24.0,57.0,57.0,22561,180
11077,,SPECIAL,FINISHED,SUMMER,2011.0,113.0,3.0,10.0,68.0,68.0,22535,176
138459,Heroines Run the Show,TV,FINISHED,SPRING,2022.0,222.0,12.0,24.0,71.0,71.0,22507,307
99748,Hakumei and Mikochi,TV,FINISHED,WINTER,2018.0,181.0,12.0,24.0,74.0,74.0,22498,439
10507,,TV,FINISHED,SPRING,2011.0,112.0,47.0,24.0,69.0,69.0,22493,384
198966,,TV,NOT_YET_RELEASED,,,,,,,,22485,227
4744,The Hill Dyed Rose Madder,TV,FINISHED,FALL,2008.0,84.0,12.0,25.0,58.0,58.0,22482,84
107727,NiNoKuni,MOVIE,FINISHED,SUMMER,2019.0,193.0,1.0,106.0,63.0,63.0,22461,153
198,Speed Grapher,TV,FINISHED,SPRING,2005.0,52.0,24.0,23.0,68.0,69.0,22446,188
10937,Mobile Suit Gundam: The Origin,OVA,FINISHED,WINTER,2015.0,151.0,6.0,71.0,81.0,82.0,22442,749
160275,,MOVIE,NOT_YET_RELEASED,,,,1.0,,,,22436,163
121467,The Founder of Diabolism: Final Season,ONA,FINISHED,,,,12.0,24.0,85.0,86.0,22405,1010
15793,Symphogear G,TV,FINISHED,SUMMER,2013.0,133.0,13.0,24.0,74.0,74.0,22327,475
109492,We Never Learn OVAs,OVA,FINISHED,FALL,2019.0,194.0,2.0,25.0,71.0,71.0,22323,249
15201,Code Geass: Akito the Exiled - Memories of Hatred,MOVIE,FINISHED,SUMMER,2015.0,153.0,1.0,59.0,68.0,69.0,22302,105
15125,Teekyuu,TV_SHORT,FINISHED,FALL,2012.0,124.0,12.0,2.0,63.0,63.0,22301,169
20762,Knights of Sidonia: Battle for Planet Nine,TV,FINISHED,SPRING,2015.0,152.0,12.0,24.0,75.0,75.0,22294,224
3467,Haruka Nogizaka's Secret,TV,FINISHED,SUMMER,2008.0,83.0,12.0,25.0,68.0,68.0,22264,179
14921,Red Data Girl,TV,FINISHED,SPRING,2013.0,132.0,12.0,24.0,61.0,61.0,22240,133
122807,The Gymnastics Samurai,TV,FINISHED,FALL,2020.0,204.0,11.0,23.0,69.0,70.0,22230,354
996,Sailor Moon Sailor Stars,TV,FINISHED,SPRING,1996.0,962.0,34.0,24.0,77.0,77.0,22224,532
63,DearS,TV,FINISHED,SUMMER,2004.0,43.0,12.0,23.0,60.0,60.0,22192,182
113108,Kingdom Season 3,TV,FINISHED,SPRING,2020.0,202.0,26.0,25.0,86.0,86.0,22136,813
112803,No Guns Life Season 2,TV,FINISHED,SUMMER,2020.0,203.0,12.0,24.0,68.0,69.0,22121,167
21275,Comet Lucifer,TV,FINISHED,FALL,2015.0,154.0,12.0,24.0,53.0,53.0,22077,63
20654,Hello!! KINMOZA!,TV,FINISHED,SPRING,2015.0,152.0,12.0,23.0,73.0,73.0,22059,200
20952,Alice in Borderland,OVA,FINISHED,FALL,2014.0,144.0,3.0,23.0,69.0,69.0,22047,248
21853,,OVA,FINISHED,WINTER,2016.0,161.0,3.0,25.0,71.0,72.0,22041,232
13411,Guilty Crown: Lost Christmas,SPECIAL,FINISHED,SUMMER,2012.0,123.0,1.0,14.0,64.0,64.0,22037,112
104307,Hi Score Girl: Extra Stage,OVA,FINISHED,WINTER,2019.0,191.0,3.0,25.0,78.0,78.0,22016,285
178701,Once Upon a Witch's Death,TV,FINISHED,SPRING,2025.0,252.0,12.0,24.0,71.0,72.0,21995,356
5365,La Maison en Petits Cubes,MOVIE,FINISHED,SUMMER,2008.0,83.0,1.0,12.0,76.0,77.0,21994,232
21213,Haruchika - Haruta & Chika,TV,FINISHED,WINTER,2016.0,161.0,12.0,24.0,59.0,59.0,21991,80
114099,Dragon Quest: The Adventure of Dai,TV,FINISHED,FALL,2020.0,204.0,100.0,24.0,72.0,73.0,21975,614
20991,Aria the Scarlet Ammo AA,TV,FINISHED,FALL,2015.0,154.0,12.0,23.0,58.0,59.0,21971,132
1004,She and Her Cat: Their Standing Points,OVA,FINISHED,,,,1.0,5.0,66.0,66.0,21970,119
16444,"Problem Children Are Coming From Another World, Aren't They? OVA",OVA,FINISHED,SUMMER,2013.0,133.0,1.0,23.0,69.0,69.0,21939,112
176246,mono,TV,FINISHED,SPRING,2025.0,252.0,12.0,24.0,76.0,77.0,21923,556
98607,,TV,FINISHED,FALL,2017.0,174.0,12.0,24.0,61.0,62.0,21914,119
6793,"Black Butler: His Butler, Performer",SPECIAL,FINISHED,FALL,2009.0,94.0,1.0,23.0,71.0,71.0,21905,177
405,Blood: The Last Vampire,MOVIE,FINISHED,FALL,2000.0,4.0,1.0,48.0,65.0,66.0,21891,191
2201,Pokémon Ranger and the Temple of the Sea,MOVIE,FINISHED,SUMMER,2006.0,63.0,1.0,105.0,65.0,65.0,21890,112
20835,One Piece 3D2Y: Overcome Ace’s Death! Luffy’s Vow to his Friends,SPECIAL,FINISHED,SUMMER,2014.0,143.0,1.0,107.0,76.0,76.0,21847,228
117002,Magia Record: Puella Magi Madoka Magica Side Story Season 2 -The Eve of Awakening-,TV,FINISHED,SUMMER,2021.0,213.0,8.0,24.0,69.0,70.0,21843,227
20831,,SPECIAL,FINISHED,WINTER,2014.0,141.0,1.0,2.0,69.0,69.0,21824,131
101206,,OVA,FINISHED,SPRING,2018.0,182.0,3.0,8.0,74.0,75.0,21784,149
3603,,MOVIE,FINISHED,WINTER,2007.0,71.0,1.0,120.0,76.0,76.0,21782,363
3091,,TV,FINISHED,SPRING,2008.0,82.0,13.0,24.0,80.0,80.0,21768,302
6574,Hanamaru Kindergarten,TV,FINISHED,WINTER,2010.0,101.0,12.0,24.0,70.0,70.0,21767,215
179068,Omniscient Reader,TV,NOT_YET_RELEASED,,,,,,,,21759,534
21242,First Love Monster,TV,FINISHED,SUMMER,2016.0,163.0,12.0,24.0,48.0,48.0,21759,99
180829,Yandere Dark Elf: She Chased Me All the Way From Another World!,TV_SHORT,FINISHED,SPRING,2025.0,252.0,12.0,12.0,52.0,52.0,21756,441
5079,Black God,TV,FINISHED,WINTER,2009.0,91.0,23.0,23.0,68.0,68.0,21755,513
174654,I'm Living With a Otaku NEET Kunoichi?!,ONA,FINISHED,WINTER,2025.0,251.0,24.0,12.0,57.0,57.0,21733,318
16355,The Severing Crime Edge,TV,FINISHED,SPRING,2013.0,132.0,13.0,24.0,61.0,62.0,21720,101
122511,Dragon Raja -The Blazing Dawn-,ONA,FINISHED,,,,17.0,18.0,73.0,73.0,21705,547
171038,Nina the Starry Bride,TV,FINISHED,FALL,2024.0,244.0,12.0,24.0,72.0,72.0,21699,464
179828,A Couple of Cuckoos Season 2,TV,FINISHED,SUMMER,2025.0,253.0,12.0,24.0,67.0,67.0,21698,390
21496,,MOVIE,FINISHED,FALL,2016.0,164.0,1.0,96.0,71.0,71.0,21698,312
379,Excel Saga,TV,FINISHED,FALL,1999.0,994.0,26.0,24.0,71.0,71.0,21691,383
20625,YuruYuri Nachuyachumi!,OVA,FINISHED,WINTER,2015.0,151.0,1.0,64.0,77.0,77.0,21665,184
20737,Persona 3 the Movie: #3 Falling Down,MOVIE,FINISHED,SPRING,2015.0,152.0,1.0,87.0,74.0,74.0,21660,285
21780,Re:ZERO ~Starting Break Time From Zero~,TV_SHORT,FINISHED,SPRING,2016.0,162.0,11.0,3.0,64.0,64.0,21646,110
20965,The Empire of Corpses,MOVIE,FINISHED,FALL,2015.0,154.0,1.0,120.0,65.0,66.0,21634,197
163079,Sugar Apple Fairy Tale Season 2,TV,FINISHED,SUMMER,2023.0,233.0,12.0,23.0,76.0,76.0,21612,461
185731,Ranma1/2 (2024) Season 2,TV,RELEASING,FALL,2025.0,254.0,,23.0,77.0,78.0,21600,286
81,Mobile Suit Gundam: The 08th MS Team,OVA,FINISHED,WINTER,1996.0,961.0,12.0,24.0,77.0,77.0,21590,608
124786,Godzilla Singular Point,ONA,FINISHED,SPRING,2021.0,212.0,13.0,24.0,64.0,65.0,21586,290
1816,Sonic X,TV,FINISHED,SPRING,2003.0,32.0,52.0,25.0,64.0,64.0,21561,491
16866,,OVA,FINISHED,SUMMER,2013.0,133.0,1.0,27.0,67.0,67.0,21536,115
627,,TV,FINISHED,FALL,2004.0,44.0,26.0,25.0,80.0,80.0,21500,460
98524,,SPECIAL,FINISHED,SPRING,2017.0,172.0,2.0,15.0,74.0,75.0,21492,124
106239,Nobunaga teacher's young bride,TV_SHORT,FINISHED,SPRING,2019.0,192.0,12.0,7.0,48.0,48.0,21483,173
141350,In the Heart of Kunoichi Tsubaki,TV,FINISHED,SPRING,2022.0,222.0,13.0,24.0,69.0,69.0,21480,305
61,D.N.Angel,TV,FINISHED,SPRING,2003.0,32.0,26.0,23.0,66.0,66.0,21480,230
2159,Big Windup!,TV,FINISHED,SPRING,2007.0,72.0,25.0,25.0,76.0,77.0,21443,518
154673,Mecha Ude: Mechanical Arms,TV,FINISHED,FALL,2024.0,244.0,12.0,24.0,67.0,67.0,21424,319
143103,Witch on the Holy Night,MOVIE,NOT_YET_RELEASED,,,,1.0,,,,21419,232
118376,KING's RAID: Successors of the Will,TV,FINISHED,FALL,2020.0,204.0,26.0,24.0,55.0,55.0,21397,184
175450,My Wife Has No Emotion,ONA,FINISHED,SUMMER,2024.0,243.0,12.0,24.0,65.0,65.0,21380,496
180745,Classroom of the Elite 2nd Year,TV,NOT_YET_RELEASED,SPRING,2026.0,262.0,,,,,21375,329
15437,"Is This a Zombie? Of the Dead: Yes, This Suits Me Just Fine",OVA,FINISHED,FALL,2012.0,124.0,1.0,26.0,70.0,71.0,21369,103
5507,Valkyria Chronicles,TV,FINISHED,SPRING,2009.0,92.0,26.0,24.0,71.0,71.0,21369,658
135866,Saga of Tanya the Evil: Operation Desert Pasta,ONA,FINISHED,SUMMER,2021.0,213.0,1.0,17.0,74.0,74.0,21367,195
9776,A-Channel,TV,FINISHED,SPRING,2011.0,112.0,12.0,24.0,66.0,66.0,21342,132
11241,,TV,FINISHED,WINTER,2012.0,121.0,12.0,24.0,62.0,62.0,21324,115
114622,,OVA,FINISHED,SPRING,2020.0,202.0,1.0,25.0,71.0,71.0,21318,154
20591,In Search of the Lost Future,TV,FINISHED,FALL,2014.0,144.0,12.0,23.0,62.0,63.0,21281,131
16694,"Sankarea: I, Too, Am... A Zombie...",SPECIAL,FINISHED,FALL,2012.0,124.0,1.0,25.0,70.0,70.0,21280,95
97891,,OVA,FINISHED,SPRING,2017.0,172.0,2.0,24.0,69.0,69.0,21278,135
146743,Sasaki and Miyano: Graduation,MOVIE,FINISHED,WINTER,2023.0,231.0,1.0,60.0,82.0,83.0,21269,437
150654,Moonrise,ONA,FINISHED,SPRING,2025.0,252.0,18.0,28.0,65.0,65.0,21267,245
114301,Hortensia SAGA,TV,FINISHED,WINTER,2021.0,211.0,12.0,24.0,54.0,55.0,21255,331
179998,Kaiju No. 8: Mission Recon,MOVIE,FINISHED,WINTER,2025.0,251.0,1.0,120.0,73.0,73.0,21231,269
104147,Joshi Kausei,TV_SHORT,FINISHED,SPRING,2019.0,192.0,12.0,4.0,54.0,54.0,21214,133
7,Witch Hunter ROBIN,TV,FINISHED,SUMMER,2002.0,23.0,26.0,25.0,68.0,69.0,21208,223
98031,Spiritpact,ONA,FINISHED,,,,20.0,14.0,66.0,67.0,21203,281
180082,Chitose Is in the Ramune Bottle,TV,RELEASING,FALL,2025.0,254.0,13.0,,68.0,69.0,21181,301
21248,Persona 3 the Movie: #4 Winter of Rebirth,MOVIE,FINISHED,WINTER,2016.0,161.0,1.0,105.0,79.0,80.0,21150,666
169420,Watari-kun's ****** Is about to Collapse,TV,RELEASING,SUMMER,2025.0,253.0,26.0,23.0,59.0,59.0,21128,315
21010,The Fruit of Grisaia: Grisaia no Tokuten,SPECIAL,FINISHED,WINTER,2015.0,151.0,6.0,3.0,65.0,66.0,21123,144
169931,How I Attended an All-Guy's Mixer,ONA,FINISHED,FALL,2024.0,244.0,12.0,24.0,72.0,73.0,21116,530
14515,,TV,FINISHED,WINTER,2013.0,131.0,12.0,24.0,64.0,64.0,21106,104
21831,One Piece: Heart of Gold,SPECIAL,FINISHED,SUMMER,2016.0,163.0,1.0,104.0,73.0,73.0,21087,179
7695,Pokémon: Zoroark—Master of Illusions,MOVIE,FINISHED,SUMMER,2010.0,103.0,1.0,96.0,66.0,66.0,21070,117
101814,AFTERLOST,TV,FINISHED,SPRING,2019.0,192.0,12.0,25.0,48.0,48.0,21066,112
7662,Psychic Detective Yakumo,TV,FINISHED,FALL,2010.0,104.0,13.0,24.0,68.0,68.0,21055,184
162785,TsumaSho,TV,FINISHED,FALL,2024.0,244.0,12.0,24.0,72.0,73.0,21031,386
306,Magical Shopping Arcade Abenobashi,TV,FINISHED,SPRING,2002.0,22.0,13.0,24.0,69.0,69.0,21030,185
21238,Anne-Happy,TV,FINISHED,SPRING,2016.0,162.0,12.0,24.0,66.0,67.0,21000,168
21328,,SPECIAL,FINISHED,SUMMER,2015.0,153.0,12.0,2.0,67.0,67.0,20977,161
104198,Is the Order a Rabbit? BLOOM,TV,FINISHED,FALL,2020.0,204.0,12.0,25.0,78.0,78.0,20942,440
108147,GRANBELM,TV,FINISHED,SUMMER,2019.0,193.0,13.0,25.0,63.0,64.0,20937,227
8726,And Yet The Town Moves,TV,FINISHED,FALL,2010.0,104.0,12.0,24.0,73.0,74.0,20937,291
101367,Sorcerous Stabber Orphen,TV,FINISHED,WINTER,2020.0,201.0,13.0,24.0,55.0,55.0,20918,148
108487,Fragtime,MOVIE,FINISHED,FALL,2019.0,194.0,1.0,60.0,64.0,64.0,20906,219
4719,Queen's Blade: The Exiled Virgin,TV,FINISHED,SPRING,2009.0,92.0,12.0,24.0,56.0,56.0,20903,168
136381,SK8 the Infinity EXTRA PART,OVA,FINISHED,WINTER,2025.0,251.0,1.0,25.0,78.0,79.0,20894,261
10686,,MOVIE,FINISHED,SUMMER,2011.0,113.0,1.0,14.0,68.0,68.0,20871,115
14765,Ixion Saga DT,TV,FINISHED,FALL,2012.0,124.0,25.0,24.0,67.0,68.0,20870,190
6444,Letter Bee,TV,FINISHED,FALL,2009.0,94.0,25.0,20.0,72.0,72.0,20859,218
6127,Toradora!: SOS! Hurray for Foodies,SPECIAL,FINISHED,WINTER,2009.0,91.0,4.0,5.0,59.0,59.0,20826,55
21178,Code Geass: Akito the Exiled - To Beloved Ones,MOVIE,FINISHED,WINTER,2016.0,161.0,1.0,59.0,68.0,68.0,20813,136
182206,That Time I Got Reincarnated as a Slime the Movie: Tears of the Azure Sea,MOVIE,NOT_YET_RELEASED,WINTER,2026.0,261.0,1.0,,,,20807,193
9136,Black Butler II OVA,OVA,FINISHED,FALL,2010.0,104.0,6.0,25.0,69.0,69.0,20803,160
136145,LINK CLICK Episode 5.5,ONA,FINISHED,,,,1.0,24.0,78.0,78.0,20801,222
20619,,TV,FINISHED,SPRING,2014.0,142.0,13.0,24.0,54.0,54.0,20793,82
20983,Mikagura School Suite,TV,FINISHED,SPRING,2015.0,152.0,12.0,24.0,63.0,63.0,20779,129
127976,Heaven Official's Blessing Season 2,ONA,FINISHED,,,,12.0,24.0,85.0,86.0,20768,1012
144323,Lucifer and the Biscuit Hammer,TV,FINISHED,SUMMER,2022.0,223.0,24.0,24.0,50.0,50.0,20763,169
140499,Blue Giant,MOVIE,FINISHED,WINTER,2023.0,231.0,1.0,120.0,83.0,83.0,20746,657
184694,Solo Leveling -ReAwakening-,MOVIE,FINISHED,FALL,2024.0,244.0,1.0,114.0,80.0,81.0,20722,623
11123,Sekai Ichi Hatsukoi - The World's Greatest First Love Season 2,TV,FINISHED,FALL,2011.0,114.0,12.0,24.0,73.0,73.0,20705,266
3420,Shigofumi,TV,FINISHED,WINTER,2008.0,81.0,12.0,24.0,71.0,72.0,20684,151
98249,Lu Over the Wall,MOVIE,FINISHED,SPRING,2017.0,172.0,1.0,112.0,72.0,72.0,20680,274
139449,Tawawa on Monday 2,ONA,FINISHED,FALL,2021.0,214.0,12.0,6.0,64.0,64.0,20679,237
165070,My New Boss is Goofy,TV,FINISHED,FALL,2023.0,234.0,12.0,24.0,78.0,78.0,20675,716
185880,Blue Exorcist -The Blue Night Saga-,TV,FINISHED,WINTER,2025.0,251.0,12.0,24.0,80.0,80.0,20670,440
97673,Nyanko Days,TV_SHORT,FINISHED,WINTER,2017.0,171.0,12.0,2.0,63.0,63.0,20668,162
195604,Black Clover Season 2,TV,NOT_YET_RELEASED,,,,,,,,20656,442
132351,"Don’t Hurt Me, My Healer!",TV,FINISHED,SPRING,2022.0,222.0,12.0,24.0,58.0,59.0,20637,212
12815,Polar Bear's Café,TV,FINISHED,SPRING,2012.0,122.0,50.0,24.0,72.0,73.0,20635,303
108628,number24,TV,FINISHED,WINTER,2020.0,201.0,12.0,24.0,64.0,64.0,20602,193
156632,Umamusume: Pretty Derby Season 3,TV,FINISHED,FALL,2023.0,234.0,13.0,24.0,78.0,78.0,20601,572
461,One Piece: Chopper’s Kingdom on the Island of Strange Animals,MOVIE,FINISHED,SPRING,2002.0,22.0,1.0,55.0,64.0,64.0,20578,130
98217,SANRIO BOYS,TV,FINISHED,WINTER,2018.0,181.0,12.0,24.0,65.0,65.0,20563,245
21608,Cerberus,TV,FINISHED,SPRING,2016.0,162.0,13.0,24.0,51.0,51.0,20550,108
98874,Overlord: The Dark Hero,MOVIE,FINISHED,SPRING,2017.0,172.0,1.0,93.0,74.0,75.0,20542,212
107876,BEM,TV,FINISHED,SUMMER,2019.0,193.0,12.0,24.0,56.0,56.0,20530,123
164312,The Yuzuki Family’s Four Sons,TV,FINISHED,FALL,2023.0,234.0,12.0,24.0,77.0,77.0,20526,519
158871,Pokémon Horizons: The Series,TV,RELEASING,SPRING,2023.0,232.0,,24.0,73.0,74.0,20524,666
114811,Digimon Adventure:,TV,FINISHED,SPRING,2020.0,202.0,67.0,23.0,62.0,62.0,20518,235
13203,Lupin the Third: The Woman Called Fujiko Mine,TV,FINISHED,SPRING,2012.0,122.0,13.0,23.0,76.0,77.0,20495,494
178467,,TV,NOT_YET_RELEASED,,,,,,,,20468,350
111951,The Case Files of Jeweler Richard,TV,FINISHED,WINTER,2020.0,201.0,12.0,24.0,69.0,69.0,20429,245
100728,Fate/Grand Order -MOONLIGHT/LOSTROOM-,SPECIAL,FINISHED,FALL,2017.0,174.0,1.0,32.0,61.0,61.0,20381,111
124060,Requiem of the Rose King,TV,FINISHED,WINTER,2022.0,221.0,24.0,24.0,56.0,56.0,20380,237
166,Samurai 7,TV,FINISHED,SUMMER,2004.0,43.0,26.0,26.0,70.0,70.0,20365,209
8876,Koe de Oshigoto,OVA,FINISHED,FALL,2010.0,104.0,2.0,30.0,64.0,65.0,20363,81
102939,Midnight Occult Civil Servants,TV,FINISHED,SPRING,2019.0,192.0,12.0,24.0,64.0,64.0,20360,180
20497,,OVA,FINISHED,SUMMER,2014.0,143.0,1.0,21.0,75.0,75.0,20334,127
10389,A Letter to Momo,MOVIE,FINISHED,SUMMER,2011.0,113.0,1.0,120.0,73.0,73.0,20328,168
15109,Cuticle Detective Inaba,TV,FINISHED,WINTER,2013.0,131.0,12.0,23.0,67.0,67.0,20325,207
20826,Seitokai Yakuindomo Season 2 OVA,OVA,FINISHED,SPRING,2014.0,142.0,10.0,25.0,76.0,77.0,20306,171
100569,,TV,FINISHED,SPRING,2018.0,182.0,12.0,24.0,55.0,55.0,20297,90
110371,Mr Love: Queen's Choice,TV,FINISHED,SUMMER,2020.0,203.0,12.0,24.0,58.0,58.0,20277,183
479,The Law of Ueki,TV,FINISHED,SPRING,2005.0,52.0,51.0,23.0,73.0,74.0,20275,300
21098,Strike the Blood: Kingdom of the Valkyria,OVA,FINISHED,FALL,2015.0,154.0,2.0,23.0,69.0,69.0,20260,171
126356,Heaven Official's Blessing Special Episode,ONA,FINISHED,,,,1.0,22.0,84.0,84.0,20254,704
5690,,TV,FINISHED,WINTER,2010.0,101.0,11.0,22.0,80.0,80.0,20247,173
8476,Zakuro,TV,FINISHED,FALL,2010.0,104.0,13.0,24.0,71.0,71.0,20240,164
20875,SWORDGAI The Animation,ONA,FINISHED,WINTER,2018.0,181.0,12.0,22.0,54.0,54.0,20215,121
122,Looking for the Full Moon,TV,FINISHED,SPRING,2002.0,22.0,52.0,24.0,76.0,76.0,20205,586
97591,Bloodivores,ONA,FINISHED,,,,12.0,24.0,48.0,48.0,20187,81
10298,Maid-Sama! LaLa Special,SPECIAL,FINISHED,SUMMER,2010.0,103.0,1.0,12.0,70.0,70.0,20166,134
154454,The Family Circumstances of the Irregular Witch,ONA,FINISHED,FALL,2023.0,234.0,12.0,24.0,65.0,65.0,20162,458
20453,,OVA,FINISHED,FALL,2014.0,144.0,1.0,27.0,66.0,67.0,20138,84
551,Grappler Baki Maximum Tournament,TV,FINISHED,SUMMER,2001.0,13.0,24.0,24.0,72.0,73.0,20136,274
131912,Fuuto PI,ONA,FINISHED,SUMMER,2022.0,223.0,12.0,25.0,71.0,72.0,20080,394
371,Cardcaptor Sakura: The Movie,MOVIE,FINISHED,SUMMER,1999.0,993.0,1.0,81.0,74.0,74.0,20075,231
7858,Heaven's Lost Property OVA,OVA,FINISHED,FALL,2010.0,104.0,1.0,24.0,69.0,69.0,20074,106
4970,Afro Samurai: Resurrection,MOVIE,FINISHED,WINTER,2009.0,91.0,1.0,100.0,70.0,70.0,20071,182
21588,Gintama: Love Incense Arc,OVA,FINISHED,SUMMER,2016.0,163.0,2.0,26.0,80.0,81.0,20067,209
188487,The Banished Court Magician Aims to Become the Strongest,TV,RELEASING,FALL,2025.0,254.0,12.0,23.0,60.0,60.0,20058,263
185544,Welcome to the Outcast's Restaurant!,TV,FINISHED,SUMMER,2025.0,253.0,12.0,24.0,69.0,69.0,20048,366
21741,Touken Ranbu - Hanamaru,TV,FINISHED,FALL,2016.0,164.0,12.0,24.0,63.0,63.0,20026,213
10491,,OVA,FINISHED,SUMMER,2011.0,113.0,4.0,30.0,62.0,62.0,20026,146
82,Mobile Suit Gundam 0080: War in the Pocket,OVA,FINISHED,SPRING,1989.0,892.0,6.0,27.0,80.0,80.0,20014,1096
127363,Bottom-Tier Character Tomozaki OVA,OVA,FINISHED,SPRING,2021.0,212.0,2.0,13.0,67.0,67.0,19995,167
4477,,TV,FINISHED,FALL,2008.0,84.0,11.0,23.0,78.0,79.0,19988,124
97616,TO BE HERO,ONA,FINISHED,,,,12.0,13.0,65.0,65.0,19961,158
185575,My Awkward Senpai,TV,RELEASING,FALL,2025.0,254.0,12.0,24.0,66.0,66.0,19945,245
20714,selector spread WIXOSS,TV,FINISHED,FALL,2014.0,144.0,12.0,24.0,71.0,71.0,19941,173
127149,Fate/Grand Carnival,OVA,FINISHED,SPRING,2021.0,212.0,4.0,15.0,75.0,75.0,19899,272
110446,GIBIATE,TV,FINISHED,SUMMER,2020.0,203.0,12.0,25.0,32.0,31.0,19886,97
1709,Pokémon: Mewtwo Returns,SPECIAL,FINISHED,WINTER,2001.0,11.0,1.0,75.0,68.0,68.0,19883,117
21243,Komori-san Can't Decline!,TV_SHORT,FINISHED,FALL,2015.0,154.0,12.0,2.0,60.0,60.0,19876,105
2131,Bludgeoning Angel Dokuro-chan 2,OVA,FINISHED,SUMMER,2007.0,73.0,2.0,26.0,61.0,61.0,19858,104
172355,Ron Kamonohashi’s Forbidden Deductions Season 2,TV,FINISHED,FALL,2024.0,244.0,13.0,24.0,75.0,76.0,19836,317
163077,Quality Assurance in Another World,TV,FINISHED,SUMMER,2024.0,243.0,13.0,24.0,63.0,63.0,19818,346
10294,Towanoquon: The Ephemeral Petala,MOVIE,FINISHED,SUMMER,2011.0,113.0,1.0,48.0,68.0,69.0,19806,129
390,Suzuka,TV,FINISHED,SUMMER,2005.0,53.0,26.0,23.0,67.0,67.0,19763,173
156110,The Daily Life of the Immortal King Season 4,ONA,FINISHED,,,,12.0,18.0,75.0,76.0,19762,397
11783,Dog Days Season 2,TV,FINISHED,SUMMER,2012.0,123.0,13.0,23.0,67.0,67.0,19753,142
4192,Hayate the Combat Butler!!,TV,FINISHED,SPRING,2009.0,92.0,25.0,24.0,74.0,74.0,19730,155
100248,Batman Ninja,MOVIE,FINISHED,SPRING,2018.0,182.0,1.0,85.0,59.0,59.0,19729,167
21327,,OVA,FINISHED,FALL,2015.0,154.0,2.0,24.0,69.0,70.0,19722,105
18295,Valvrave the Liberator 2,TV,FINISHED,FALL,2013.0,134.0,12.0,24.0,68.0,68.0,19716,158
15775,,OVA,FINISHED,FALL,2012.0,124.0,2.0,24.0,72.0,72.0,19708,148
98,My-HiME,TV,FINISHED,FALL,2004.0,44.0,26.0,23.0,69.0,70.0,19704,206
1050,Bobobo-bo Bo-bobo,TV,FINISHED,FALL,2003.0,34.0,76.0,25.0,71.0,72.0,19665,432
107069,,ONA,FINISHED,,,,3.0,26.0,76.0,77.0,19605,391
100762,Love To-LIE-Angle,TV_SHORT,FINISHED,SPRING,2018.0,182.0,12.0,4.0,52.0,52.0,19592,136
15613,Hakkenden: Eight Dogs of the East,TV,FINISHED,WINTER,2013.0,131.0,13.0,24.0,69.0,70.0,19567,206
935,Witchblade,TV,FINISHED,SPRING,2006.0,62.0,24.0,24.0,68.0,68.0,19542,211
9834,Level E,TV,FINISHED,WINTER,2011.0,111.0,13.0,24.0,71.0,71.0,19530,148
1454,,TV,FINISHED,SUMMER,2006.0,63.0,13.0,24.0,70.0,71.0,19525,254
4884,Tales of the Abyss,TV,FINISHED,FALL,2008.0,84.0,26.0,24.0,69.0,69.0,19511,157
21704,Bananya,TV_SHORT,FINISHED,SUMMER,2016.0,163.0,13.0,3.0,63.0,63.0,19494,162
123,Fushigi Yugi: The Mysterious Play,TV,FINISHED,SPRING,1995.0,952.0,52.0,23.0,71.0,71.0,19491,409
104936,A Destructive God Sits Next to Me,TV,FINISHED,WINTER,2020.0,201.0,12.0,24.0,62.0,62.0,19484,272
19511,,SPECIAL,FINISHED,FALL,2013.0,134.0,1.0,11.0,72.0,72.0,19482,228
119947,,OVA,FINISHED,WINTER,2016.0,161.0,2.0,13.0,67.0,67.0,19481,116
21423,Kumamiko -Girl Meets Bear,TV,FINISHED,SPRING,2016.0,162.0,12.0,24.0,59.0,59.0,19478,91
171637,Rurouni Kenshin -Kyoto Disturbance-,TV,FINISHED,FALL,2024.0,244.0,23.0,23.0,77.0,77.0,19474,391
17121,,MOVIE,FINISHED,WINTER,2013.0,131.0,1.0,7.0,70.0,70.0,19457,93
155645,Urusei Yatsura (2022) Season 3,TV,FINISHED,WINTER,2024.0,241.0,23.0,23.0,78.0,78.0,19440,425
167991,Delico's Nursery,TV,FINISHED,SUMMER,2024.0,243.0,13.0,24.0,67.0,67.0,19427,284
529,"She, The Ultimate Weapon",TV,FINISHED,SUMMER,2002.0,23.0,13.0,25.0,66.0,66.0,19420,178
169440,"Reborn as a Vending Machine, I Now Wander the Dungeon Season 2",TV,FINISHED,SUMMER,2025.0,253.0,12.0,24.0,64.0,64.0,19411,250
21313,"Snow White with the Red Hair: Nandemonai Takaramono, Kono Page",OVA,FINISHED,WINTER,2016.0,161.0,1.0,24.0,75.0,75.0,19398,176
