anime_id,genre
16067,Drama
16067,Fantasy
16067,Romance
16067,Slice of Life
16870,Action
16870,Romance
11577,Drama
11577,Romance
11577,Sci-Fi
11577,Thriller
3455,Comedy
3455,Ecchi
3455,Romance
3455,Sci-Fi
270,Action
270,Horror
270,Supernatural
111322,Action
111322,Adventure
111322,Fantasy
21306,Action
21306,Ecchi
21306,Slice of Life
21306,Supernatural
153152,Comedy
153152,Romance
153152,Slice of Life
143338,Romance
143338,Slice of Life
6594,Action
6594,Adventure
6594,Romance
21290,Comedy
21290,Ecchi
21290,Romance
104464,Comedy
104464,Drama
104464,Ecchi
104464,Romance
104464,Slice of Life
112443,Comedy
112443,Drama
112443,Romance
112443,Slice of Life
97980,Action
97980,Drama
97980,Fantasy
97980,Mecha
97980,Thriller
20773,Action
20773,Drama
116752,Action
116752,Adventure
116752,Comedy
116752,Ecchi
116752,Fantasy
116752,Supernatural
101573,Drama
101573,Romance
101573,Slice of Life
142853,Action
142853,Drama
142853,Romance
142853,Supernatural
178788,Action
178788,Adventure
178788,Drama
178788,Fantasy
178788,Supernatural
99726,Comedy
99726,Fantasy
99726,Romance
99726,Slice of Life
8525,Comedy
8525,Romance
8525,Supernatural
263,Comedy
263,Drama
263,Sports
11759,Action
11759,Romance
11759,Sci-Fi
97767,Action
97767,Comedy
97767,Ecchi
97767,Fantasy
97767,Romance
20955,Action
20955,Adventure
20955,Fantasy
20955,Mystery
112608,Adventure
112608,Comedy
112608,Fantasy
112608,Slice of Life
98478,Drama
98478,Slice of Life
151384,Comedy
151384,Psychological
151384,Romance
151384,Slice of Life
141949,Comedy
141949,Drama
141949,Ecchi
141949,Romance
21878,Comedy
21878,Slice of Life
21878,Supernatural
124410,Comedy
124410,Drama
124410,Romance
101168,Action
101168,Adventure
101168,Comedy
101168,Drama
101168,Ecchi
101168,Fantasy
101168,Romance
97888,Action
97888,Sports
3784,Action
3784,Drama
3784,Mecha
3784,Psychological
3784,Sci-Fi
98035,Action
98035,Drama
98035,Fantasy
98035,Supernatural
21262,Drama
21262,Mystery
21262,Psychological
21262,Supernatural
99420,Adventure
99420,Sci-Fi
99420,Slice of Life
513,Adventure
513,Fantasy
513,Sci-Fi
14749,Comedy
14749,Romance
110354,Action
110354,Comedy
110354,Fantasy
20671,Action
20671,Adventure
20671,Fantasy
97907,Action
97907,Adventure
97907,Comedy
97907,Fantasy
125428,Action
125428,Horror
125428,Mystery
18397,Action
18397,Drama
18397,Fantasy
18397,Mystery
99699,Action
99699,Adventure
99699,Comedy
114121,Action
114121,Adventure
114121,Comedy
114121,Fantasy
114121,Slice of Life
21123,Action
21123,Adventure
21123,Comedy
21123,Fantasy
9041,Action
9041,Comedy
9041,Ecchi
9041,Mecha
9041,Romance
9041,Sci-Fi
136,Action
136,Adventure
136,Fantasy
147103,Drama
147103,Romance
147103,Supernatural
103900,Comedy
103900,Ecchi
103900,Romance
103900,Slice of Life
127401,Drama
127401,Mystery
127401,Psychological
127401,Romance
127401,Supernatural
153800,Action
153800,Comedy
153800,Sci-Fi
153800,Supernatural
11499,Comedy
11499,Ecchi
11499,Horror
11499,Romance
11499,Supernatural
7724,Horror
7724,Mystery
7724,Supernatural
7724,Thriller
171627,Action
171627,Drama
171627,Horror
171627,Romance
171627,Supernatural
130588,Action
130588,Fantasy
18277,Action
18277,Ecchi
18277,Fantasy
18277,Supernatural
16417,Comedy
16417,Slice of Life
225,Action
225,Adventure
225,Comedy
225,Sci-Fi
98251,Comedy
98251,Romance
4081,Drama
4081,Fantasy
4081,Slice of Life
4081,Supernatural
21718,Action
21718,Fantasy
21718,Psychological
21718,Romance
21718,Supernatural
21718,Thriller
126546,Action
126546,Drama
126546,Fantasy
126546,Romance
153845,Action
153845,Adventure
153845,Fantasy
153845,Romance
117612,Action
117612,Adventure
117612,Fantasy
117612,Romance
20754,Horror
20754,Mystery
20754,Psychological
20754,Slice of Life
20754,Supernatural
2034,Comedy
2034,Romance
2034,Slice of Life
132126,Drama
132126,Mystery
132126,Psychological
132126,Sci-Fi
132126,Supernatural
126192,Comedy
126192,Ecchi
126192,Romance
126192,Slice of Life
2476,Drama
2476,Psychological
2476,Romance
323,Drama
323,Mystery
323,Psychological
323,Supernatural
323,Thriller
111790,Comedy
111790,Drama
111790,Sports
21495,Comedy
21495,Slice of Life
114085,Action
114085,Drama
114085,Mystery
114085,Supernatural
110350,Drama
110350,Mystery
110350,Psychological
110350,Sci-Fi
110350,Thriller
21574,Comedy
21574,Ecchi
21574,Fantasy
107226,Comedy
107226,Ecchi
107226,Slice of Life
107226,Sports
21745,Comedy
21745,Mystery
21745,Psychological
21745,Romance
21745,Supernatural
20593,Drama
20593,Mystery
20593,Psychological
20593,Supernatural
128712,Comedy
128712,Drama
128712,Mystery
128712,Romance
128712,Supernatural
135806,Adventure
135806,Comedy
135806,Fantasy
10800,Drama
10800,Romance
10800,Slice of Life
10800,Sports
178754,Action
178754,Sci-Fi
21455,Comedy
21455,Slice of Life
117448,Comedy
117448,Ecchi
117448,Fantasy
7674,Comedy
7674,Drama
7674,Romance
7674,Slice of Life
21341,Action
21341,Horror
21341,Mystery
21341,Supernatural
174576,Action
174576,Comedy
174576,Drama
174576,Fantasy
20607,Drama
20607,Psychological
20607,Sports
20918,Comedy
20918,Ecchi
20918,Mystery
20918,Supernatural
141911,Comedy
141911,Romance
141911,Slice of Life
15315,Action
15315,Comedy
15315,Fantasy
15315,Supernatural
112323,Action
112323,Adventure
112323,Fantasy
112323,Psychological
2993,Comedy
2993,Ecchi
2993,Fantasy
2993,Romance
17549,Slice of Life
21364,Action
21364,Adventure
21364,Fantasy
21499,Action
21499,Adventure
21499,Comedy
21499,Drama
21499,Fantasy
21499,Romance
21499,Supernatural
137281,Comedy
137281,Romance
137281,Slice of Life
163146,Action
163146,Drama
163146,Sports
166794,Romance
166794,Slice of Life
159322,Action
159322,Adventure
159322,Supernatural
3785,Action
3785,Drama
3785,Mecha
3785,Psychological
3785,Sci-Fi
8425,Drama
8425,Mystery
8425,Romance
20785,Action
20785,Ecchi
20785,Romance
20785,Supernatural
118375,Action
118375,Adventure
118375,Comedy
118375,Ecchi
118375,Fantasy
118375,Romance
4382,Comedy
4382,Mystery
4382,Sci-Fi
4382,Slice of Life
4382,Supernatural
129196,Action
129196,Adventure
129196,Comedy
129196,Fantasy
129196,Romance
20996,Action
20996,Comedy
20996,Drama
20996,Sci-Fi
6347,Comedy
6347,Romance
117343,Drama
117343,Horror
117343,Psychological
117343,Supernatural
117343,Thriller
101302,Action
101302,Adventure
101302,Fantasy
101302,Sci-Fi
154116,Action
154116,Comedy
154116,Sci-Fi
154116,Supernatural
162670,Action
162670,Adventure
162670,Comedy
162670,Sci-Fi
170942,Romance
170942,Slice of Life
170942,Sports
21365,Comedy
21365,Slice of Life
109298,Adventure
109298,Comedy
109298,Slice of Life
116588,Action
116588,Adventure
116588,Comedy
116588,Ecchi
116588,Fantasy
116588,Sci-Fi
21394,Action
21394,Adventure
21394,Fantasy
107067,Comedy
107067,Romance
20519,Romance
20519,Slice of Life
145665,Action
145665,Drama
145665,Fantasy
145665,Psychological
145665,Sci-Fi
1818,Action
1818,Adventure
1818,Fantasy
1818,Horror
14075,Action
14075,Drama
14075,Fantasy
14075,Mystery
14075,Romance
155907,Action
155907,Comedy
155907,Drama
155907,Slice of Life
15051,Music
15051,Slice of Life
150075,Adventure
150075,Comedy
150075,Fantasy
1482,Action
1482,Adventure
1482,Drama
1482,Fantasy
5681,Action
5681,Comedy
5681,Drama
5681,Romance
5681,Sci-Fi
9656,Comedy
9656,Drama
9656,Romance
9656,Slice of Life
127399,Action
127399,Drama
127399,Fantasy
127399,Supernatural
20812,Comedy
20812,Drama
20812,Slice of Life
20729,Action
20729,Sci-Fi
11981,Drama
11981,Fantasy
11981,Mahou Shoujo
11981,Mystery
11981,Psychological
11981,Thriller
10863,Comedy
10863,Romance
10863,Sci-Fi
8841,Action
8841,Comedy
8841,Ecchi
8841,Supernatural
21719,Action
21719,Drama
21719,Fantasy
21719,Psychological
21719,Supernatural
21719,Thriller
153406,Action
153406,Adventure
153406,Drama
153406,Fantasy
153406,Mystery
98320,Drama
98320,Romance
126213,Action
126213,Adventure
126213,Fantasy
126213,Romance
126213,Slice of Life
3786,Action
3786,Drama
3786,Mecha
3786,Psychological
3786,Sci-Fi
112300,Action
112300,Romance
112300,Sci-Fi
112300,Supernatural
21860,Drama
21860,Fantasy
21860,Mystery
21860,Romance
21860,Slice of Life
21860,Supernatural
20652,Action
20652,Mystery
20652,Supernatural
20849,Action
20849,Sci-Fi
101432,Drama
101432,Fantasy
101432,Romance
101432,Slice of Life
142876,Action
142876,Adventure
142876,Comedy
142876,Sci-Fi
2593,Action
2593,Mystery
2593,Supernatural
2593,Thriller
5630,Drama
5630,Mystery
5630,Psychological
5630,Romance
5630,Sci-Fi
5630,Thriller
185,Action
185,Drama
185,Sports
129188,Action
129188,Adventure
129188,Fantasy
97996,Adventure
97996,Comedy
97996,Fantasy
99425,Action
99425,Mecha
99425,Sci-Fi
171457,Comedy
171457,Romance
20981,Action
20981,Adventure
20981,Comedy
20981,Drama
20981,Fantasy
20981,Supernatural
162694,Comedy
162694,Ecchi
162694,Romance
8675,Comedy
8675,Slice of Life
104722,Action
104722,Comedy
104722,Drama
104722,Fantasy
104722,Mystery
104722,Romance
8795,Action
8795,Comedy
8795,Ecchi
8795,Supernatural
9969,Action
9969,Comedy
9969,Drama
9969,Sci-Fi
101310,Comedy
101310,Romance
97886,Action
97886,Comedy
97886,Supernatural
105932,Comedy
105932,Drama
105932,Romance
105932,Slice of Life
120646,Comedy
120646,Romance
120646,Slice of Life
100722,Action
100722,Comedy
100722,Ecchi
100722,Fantasy
100722,Mecha
100722,Romance
100722,Sci-Fi
6675,Action
6675,Romance
6675,Sci-Fi
6675,Sports
146722,Action
146722,Adventure
146722,Drama
146722,Supernatural
113311,Comedy
113311,Slice of Life
105914,Comedy
105914,Fantasy
105914,Slice of Life
105914,Supernatural
16662,Drama
16662,Romance
268,Adventure
268,Comedy
268,Ecchi
114065,Drama
114065,Romance
114065,Slice of Life
585,Adventure
585,Drama
585,Romance
585,Slice of Life
100049,Comedy
100049,Drama
100049,Fantasy
100049,Psychological
104454,Comedy
104454,Fantasy
104454,Slice of Life
14833,Adventure
14833,Fantasy
14833,Romance
104325,Comedy
104325,Ecchi
104325,Romance
21639,Comedy
21639,Ecchi
21639,Sports
108268,Fantasy
108268,Slice of Life
142074,Action
142074,Fantasy
142074,Mecha
142074,Romance
20646,Comedy
20646,Fantasy
20646,Romance
20646,Slice of Life
20646,Supernatural
98635,Comedy
98635,Drama
98635,Romance
98635,Slice of Life
9513,Action
9513,Comedy
9513,Supernatural
572,Action
572,Adventure
572,Drama
572,Fantasy
572,Sci-Fi
7593,Comedy
7593,Ecchi
7593,Romance
7593,Slice of Life
7711,Adventure
7711,Drama
7711,Fantasy
20632,Action
20632,Mecha
20632,Sci-Fi
149118,Action
149118,Drama
149118,Sci-Fi
149118,Supernatural
99424,Action
99424,Mecha
99424,Sci-Fi
14967,Comedy
14967,Ecchi
14967,Romance
14967,Slice of Life
101281,Drama
101281,Music
101281,Sci-Fi
137908,Action
137908,Fantasy
10161,Action
10161,Drama
10161,Psychological
10161,Sci-Fi
21180,Comedy
21180,Romance
21180,Slice of Life
112667,Action
112667,Fantasy
112667,Romance
1519,Action
1519,Adventure
1519,Drama
1519,Thriller
141774,Comedy
141774,Drama
141774,Music
141774,Supernatural
97592,Slice of Life
97592,Supernatural
530,Action
530,Adventure
530,Fantasy
530,Mahou Shoujo
530,Romance
141249,Action
141249,Comedy
141249,Mystery
141249,Supernatural
6707,Action
6707,Comedy
6707,Fantasy
6707,Mystery
6707,Supernatural
21686,Comedy
21686,Romance
8937,Action
8937,Sci-Fi
8937,Supernatural
10162,Slice of Life
177689,Horror
177689,Mystery
177689,Psychological
177689,Supernatural
177689,Thriller
21390,Action
21390,Comedy
21390,Ecchi
21390,Fantasy
21390,Romance
21390,Sci-Fi
98596,Comedy
98596,Ecchi
98596,Romance
98596,Slice of Life
131520,Comedy
131520,Drama
131520,Romance
131520,Slice of Life
66,Comedy
66,Slice of Life
132052,Comedy
132052,Romance
21665,Action
21665,Mystery
21665,Psychological
21665,Supernatural
21665,Thriller
14349,Comedy
14349,Fantasy
139587,Action
139587,Adventure
139587,Fantasy
20541,Comedy
20541,Romance
20541,Sci-Fi
20541,Supernatural
139518,Action
139518,Adventure
139518,Comedy
139518,Fantasy
20701,Comedy
20701,Romance
20701,Slice of Life
16011,Action
16011,Comedy
16011,Supernatural
98503,Comedy
98503,Slice of Life
107663,Adventure
107663,Mystery
107663,Sci-Fi
129190,Comedy
129190,Fantasy
232,Comedy
232,Drama
232,Fantasy
232,Mahou Shoujo
232,Romance
167336,Action
167336,Sci-Fi
167336,Thriller
101351,Drama
101351,Horror
101351,Mystery
101351,Psychological
101351,Romance
10110,Comedy
10110,Ecchi
10110,Romance
132473,Action
132473,Adventure
132473,Fantasy
132473,Mystery
132473,Psychological
20483,Comedy
20483,Romance
20483,Slice of Life
132474,Action
132474,Adventure
132474,Comedy
132474,Fantasy
130586,Action
130586,Ecchi
130586,Fantasy
130586,Romance
110353,Action
110353,Adventure
110353,Sci-Fi
125038,Fantasy
125038,Horror
125038,Mystery
125038,Slice of Life
125038,Supernatural
103302,Drama
103302,Music
103302,Romance
103302,Slice of Life
185407,Drama
185407,Psychological
185407,Sci-Fi
116673,Action
116673,Fantasy
109020,Drama
109020,Romance
109020,Slice of Life
136934,Comedy
136934,Romance
156067,Adventure
156067,Comedy
156067,Fantasy
175977,Comedy
175977,Fantasy
175977,Slice of Life
146210,Ecchi
146210,Fantasy
146210,Romance
140457,Action
140457,Adventure
140457,Comedy
140457,Fantasy
105018,Drama
105018,Fantasy
105018,Romance
3457,Drama
3457,Mystery
3457,Romance
3457,Supernatural
21220,Action
21220,Adventure
21220,Comedy
143653,Romance
143653,Slice of Life
138565,Adventure
138565,Drama
138565,Fantasy
138565,Psychological
138565,Supernatural
120,Comedy
120,Drama
120,Romance
120,Slice of Life
120,Supernatural
7088,Action
7088,Comedy
7088,Ecchi
7088,Fantasy
20968,Drama
20968,Music
20968,Psychological
20968,Romance
20968,Slice of Life
5341,Adventure
5341,Fantasy
5341,Romance
5341,Slice of Life
101316,Drama
101316,Romance
101316,Slice of Life
101316,Supernatural
174788,Drama
174788,Slice of Life
126659,Action
126659,Adventure
126659,Sci-Fi
116338,Comedy
116338,Fantasy
116338,Supernatural
124140,Action
124140,Adventure
124140,Fantasy
124140,Romance
12531,Drama
12531,Music
12531,Romance
12531,Slice of Life
135136,Action
135136,Drama
135136,Fantasy
135136,Mystery
135136,Supernatural
10490,Action
10490,Horror
10490,Mystery
10490,Supernatural
108623,Action
108623,Adventure
108623,Fantasy
107625,Romance
107625,Slice of Life
108617,Adventure
108617,Drama
108617,Fantasy
108617,Slice of Life
3002,Psychological
3002,Thriller
16049,Action
16049,Fantasy
16049,Sci-Fi
101903,Drama
101903,Sports
355,Action
355,Comedy
355,Drama
355,Fantasy
355,Romance
355,Supernatural
156092,Action
156092,Drama
156092,Mystery
156092,Supernatural
15225,Comedy
15225,Romance
15225,Supernatural
1604,Action
1604,Comedy
111734,Drama
111734,Music
111734,Romance
146493,Action
146493,Adventure
146493,Fantasy
146493,Mystery
116741,Adventure
116741,Comedy
116741,Fantasy
116741,Slice of Life
11013,Comedy
11013,Romance
11013,Supernatural
98385,Drama
98385,Romance
98385,Slice of Life
107961,Comedy
107961,Ecchi
107961,Mystery
107961,Romance
112625,Comedy
112625,Slice of Life
112625,Supernatural
140596,Comedy
140596,Romance
140596,Slice of Life
151514,Drama
21676,Action
21676,Adventure
21676,Comedy
21676,Fantasy
107871,Adventure
107871,Comedy
107871,Fantasy
139498,Action
139498,Adventure
139498,Comedy
139498,Fantasy
118419,Comedy
118419,Drama
118419,Romance
118419,Sci-Fi
118419,Slice of Life
116005,Action
116005,Supernatural
101547,Action
101547,Adventure
101547,Fantasy
153930,Comedy
153930,Romance
21851,Action
21851,Comedy
21851,Ecchi
21851,Romance
21188,Action
21188,Ecchi
21188,Fantasy
21188,Mecha
21188,Romance
21188,Supernatural
97880,Action
97880,Drama
97880,Mecha
97880,Sci-Fi
100526,Comedy
100526,Drama
100526,Romance
100526,Slice of Life
13659,Comedy
13659,Romance
13659,Slice of Life
6033,Action
6033,Adventure
6033,Comedy
20057,Comedy
20057,Sci-Fi
99634,Action
99634,Drama
99634,Fantasy
99634,Mystery
6956,Comedy
6956,Slice of Life
106240,Drama
106240,Psychological
106240,Romance
106240,Sci-Fi
116242,Action
116242,Drama
116242,Fantasy
99088,Action
99088,Drama
99088,Mecha
99088,Mystery
99088,Psychological
99088,Sci-Fi
387,Drama
387,Fantasy
387,Mystery
387,Psychological
387,Slice of Life
5958,Comedy
5958,Ecchi
5958,Romance
5958,Sci-Fi
5958,Slice of Life
5958,Supernatural
21386,Action
21386,Comedy
21386,Sci-Fi
21386,Supernatural
486,Adventure
486,Drama
486,Fantasy
486,Psychological
486,Slice of Life
172019,Action
172019,Adventure
172019,Comedy
172019,Sci-Fi
71,Action
71,Comedy
71,Mecha
71,Sci-Fi
169755,Action
169755,Adventure
169755,Supernatural
158928,Action
158928,Adventure
158928,Comedy
158928,Slice of Life
158928,Supernatural
20590,Action
20590,Adventure
20590,Fantasy
20590,Supernatural
145728,Adventure
145728,Fantasy
145728,Romance
145728,Slice of Life
100878,Action
100878,Fantasy
107068,Comedy
107068,Romance
107068,Slice of Life
108631,Action
108631,Comedy
108631,Sci-Fi
176508,Action
176508,Adventure
176508,Comedy
176508,Fantasy
176508,Sci-Fi
131680,Action
131680,Adventure
131680,Comedy
131680,Fantasy
19221,Comedy
19221,Ecchi
19221,Romance
19221,Supernatural
1889,Horror
1889,Mystery
1889,Psychological
1889,Supernatural
1889,Thriller
112649,Adventure
112649,Comedy
112649,Fantasy
157198,Action
157198,Fantasy
157198,Supernatural
157198,Thriller
2246,Fantasy
2246,Horror
2246,Mystery
2246,Psychological
2246,Supernatural
21509,Action
21509,Horror
21509,Mystery
21509,Psychological
21509,Sci-Fi
21509,Thriller
99540,Action
99540,Adventure
99540,Fantasy
21517,Comedy
21517,Ecchi
21517,Romance
21517,Supernatural
21006,Action
21006,Drama
21006,Ecchi
21006,Romance
6114,Drama
6114,Psychological
6114,Thriller
10495,Comedy
10495,Slice of Life
45,Action
45,Adventure
45,Comedy
45,Drama
45,Romance
142769,Drama
142769,Romance
142769,Supernatural
141821,Action
141821,Adventure
141821,Drama
141821,Ecchi
141821,Fantasy
141821,Romance
12445,Horror
12445,Mystery
12445,Romance
12445,Supernatural
20614,Comedy
20614,Drama
20614,Slice of Life
20614,Sports
20801,Comedy
20801,Fantasy
20801,Romance
20801,Supernatural
98861,Action
98861,Drama
20879,Action
20879,Mystery
20879,Supernatural
9617,Comedy
9617,Music
9617,Slice of Life
125368,Comedy
125368,Ecchi
125368,Romance
125368,Slice of Life
21825,Action
21825,Drama
21825,Horror
21825,Mystery
21825,Psychological
21825,Sci-Fi
21825,Thriller
104580,Comedy
104580,Slice of Life
104580,Supernatural
59,Comedy
59,Drama
59,Ecchi
59,Romance
59,Sci-Fi
16762,Action
16762,Psychological
16762,Supernatural
13161,Action
13161,Ecchi
13161,Fantasy
155211,Action
155211,Adventure
155211,Comedy
155211,Fantasy
155211,Romance
146850,Fantasy
146850,Slice of Life
20031,Comedy
98384,Action
98384,Comedy
98384,Mystery
98384,Supernatural
177937,Action
177937,Comedy
177937,Slice of Life
177937,Supernatural
21258,Drama
21258,Fantasy
21258,Romance
21110,Action
21110,Ecchi
21110,Fantasy
21110,Romance
1840,Action
1840,Adventure
1840,Comedy
1840,Ecchi
1840,Fantasy
1840,Romance
119683,Action
119683,Adventure
119683,Comedy
119683,Fantasy
119683,Sci-Fi
142455,Romance
142455,Sci-Fi
142455,Sports
142455,Supernatural
759,Adventure
759,Comedy
759,Drama
151252,Comedy
151252,Romance
151252,Slice of Life
151252,Supernatural
166216,Comedy
166216,Romance
166216,Slice of Life
237,Action
237,Adventure
237,Drama
237,Mecha
237,Romance
237,Sci-Fi
21520,Comedy
21520,Mystery
21520,Supernatural
15037,Horror
